6.741960365305893710e+00
1.907128720126654464e+00
6.120934112568981789e+00
5.834549708196782980e+00
4.403146737768103058e+00
8.447316684205031123e+00
5.960355249808378275e+00
5.665548825538347266e+00
6.166575111642496942e+00
8.954322117413244797e+00
