1.636425757306637152e+01,4.969138506515803577e+00,1.579600139730920105e+01,1.466816135452652148e+01,1.286501211446737969e+01,1.953109375727737529e+01,1.760750464616816657e+01,1.403723917532429510e+01,1.348963873284300163e+01,1.646060946649704704e+01
1.636399054807238684e+01,4.969609223450817126e+00,1.579594075621685612e+01,1.466861981801555004e+01,1.286509339851459011e+01,1.953144882950533656e+01,1.760750237449363453e+01,1.403675280766481137e+01,1.348991905092309196e+01,1.646085494646565905e+01
1.636433403638047324e+01,4.970891326838009938e+00,1.579666864428072515e+01,1.466872246017415549e+01,1.286477585695559078e+01,1.953173217285173280e+01,1.760775339038915277e+01,1.403826405753850715e+01,1.348913433515183335e+01,1.646076239501053706e+01
1.636394729977895679e+01,4.971921952906254383e+00,1.579626039047535890e+01,1.467000852883048090e+01,1.286552766914310197e+01,1.953242332193157438e+01,1.760791798694656762e+01,1.403923922506896815e+01,1.349085408347611725e+01,1.646091701454621159e+01
1.636481559224159810e+01,4.974816987502387100e+00,1.579571830196635496e+01,1.466984270720192640e+01,1.286675790330520464e+01,1.953210363299761809e+01,1.760822106164342316e+01,1.403692873531752383e+01,1.349161309739552905e+01,1.646201310877121671e+01
1.636469275787614563e+01,4.976365435686912697e+00,1.579742958187315871e+01,1.466986505393001394e+01,1.286866037561719445e+01,1.953278747505019908e+01,1.760952763899688733e+01,1.403995245779400669e+01,1.349310745022654245e+01,1.646320012585371728e+01
