1.636340605374180157e+01,4.969547421624867845e+00,1.579483299515611705e+01,1.466939218527086020e+01,1.286489868840209105e+01,1.953120014331518206e+01,1.760812081887553404e+01,1.403706215073745689e+01,1.348885649178831514e+01,1.645982884610970487e+01
1.636269320455107490e+01,4.969385121392744686e+00,1.579574677568656149e+01,1.466854634514110778e+01,1.286553713722744519e+01,1.953168012137971488e+01,1.760645137498065793e+01,1.403582413625766989e+01,1.348884347027409980e+01,1.645945759704281031e+01
1.636075736461886621e+01,4.972186089937560283e+00,1.579213936897808601e+01,1.467013933863508868e+01,1.286775120957515739e+01,1.953169246349344945e+01,1.760502866471056294e+01,1.403591192574769764e+01,1.348921372556167242e+01,1.646098304263355772e+01
1.635978599883606677e+01,4.973621847683070030e+00,1.579092427837297130e+01,1.467138167046629427e+01,1.286702444613668028e+01,1.953158687793620985e+01,1.760589094669622057e+01,1.403831481886871302e+01,1.349054981520265706e+01,1.646170841629664139e+01
1.635752771894396318e+01,4.977157210694854506e+00,1.579069561950558231e+01,1.466938415265123652e+01,1.286843692370271874e+01,1.953370288791002096e+01,1.760723896099500152e+01,1.403746543726133034e+01,1.349211310502163741e+01,1.646094677352898472e+01
1.635931698816368396e+01,4.982054633614869665e+00,1.578864405968840678e+01,1.467132035053044881e+01,1.286899302814056512e+01,1.953132494321821255e+01,1.760688070418942530e+01,1.403800906556118733e+01,1.349239296236229890e+01,1.645911870554190415e+01
