1.636369343079957517e+01
4.968967162832073292e+00
1.579635077019712064e+01
1.466818904886111774e+01
1.286518191844228021e+01
1.953121519529463512e+01
1.760739244648607027e+01
1.403695540997843949e+01
1.348914396399451121e+01
1.646039036648480547e+01
